lon,lat
38.2168,116.08086, 
38.21849,116.0817, 
38.22018,116.08253, 
38.22187,116.08337, 
38.22356,116.0842, 
38.22526,116.08503, 
38.22695,116.08587, 
38.22864,116.08671, 
38.23033,116.08755, 
38.23202,116.08838, 
38.23371,116.08922, 
38.2354,116.09006, 
38.23709,116.0909, 
38.23878,116.09174, 
38.24047,116.09258, 
38.24216,116.09342, 
38.24385,116.09425, 
38.24554,116.0951, 
38.24723,116.09593, 
38.24892,116.09678, 
38.25061,116.09762, 
38.2523,116.09846, 
38.25399,116.09929, 
38.25568,116.10013, 
38.25737,116.10097, 
38.25906,116.10181, 
38.26075,116.10265, 
38.26244,116.10349, 
38.26413,116.10433, 
38.26582,116.10517, 
38.2675,116.10601, 
38.26919,116.10685, 
38.27088,116.10769, 
38.27257,116.10853, 
38.27426,116.10936, 
38.27595,116.1102, 
38.27764,116.11103, 
38.27933,116.11187, 
38.28102,116.11271, 
38.28271,116.11355, 
38.2844,116.11439, 
38.28609,116.11523, 
38.28778,116.11607, 
38.28947,116.1169, 
38.29116,116.11774, 
38.29285,116.11858, 
38.29454,116.11941, 
38.29623,116.12026, 
38.29792,116.1211, 
38.29961,116.12194, 
38.30131,116.12277, 
38.303,116.12361, 
38.30469,116.12445, 
38.30638,116.12529, 
38.30807,116.12613, 
38.30976,116.12696, 
38.31145,116.1278, 
38.31314,116.12864, 
38.31483,116.12948, 
38.31652,116.13032, 
38.31821,116.13115, 
38.3199,116.13199, 
38.32159,116.13283, 
38.32328,116.13366, 
38.32497,116.1345, 
38.32666,116.13533, 
38.32836,116.13616, 
38.33005,116.137, 
38.33174,116.13783, 
38.33343,116.13867, 
38.33512,116.13951, 
38.33681,116.14035, 
38.3385,116.14118, 
38.3402,116.14201, 
38.34189,116.14285, 
38.34358,116.14368, 
38.34527,116.14452, 
38.34696,116.14536, 
38.34865,116.1462, 
38.35035,116.14703, 
38.35204,116.14788, 
38.35373,116.14871, 
38.35542,116.14956, 
38.35712,116.1504, 
38.35881,116.15123, 
38.3605,116.15207, 
38.36219,116.15291, 
38.36388,116.15375, 
38.36558,116.15459, 
38.36727,116.15543, 
38.36896,116.15627, 
38.37065,116.1571, 
38.37235,116.15794, 
38.37404,116.15878, 
38.37573,116.15962, 
38.37742,116.16045, 
38.37912,116.16129, 
38.38081,116.16213, 
38.3825,116.16297, 
38.3842,116.1638, 
38.38589,116.16464, 
38.38758,116.16548, 
38.38927,116.16632, 
38.39097,116.16717, 
38.39266,116.16801, 
38.39435,116.16886, 
38.39604,116.1697, 
38.39773,116.17055, 
38.39943,116.17139, 
38.40112,116.17224, 
38.40281,116.17308, 
38.4045,116.17393, 
38.4062,116.17477, 
38.40789,116.17561, 
38.40958,116.17645, 
38.41127,116.1773, 
38.41297,116.17814, 
38.41466,116.17898, 
38.41635,116.17982, 
38.41804,116.18066, 
38.41974,116.1815, 
38.42143,116.18234, 
38.42312,116.18318, 
38.42482,116.18402, 
38.42651,116.18486, 
38.4282,116.18571, 
38.42989,116.18655, 
38.43159,116.18739, 
38.43328,116.18823, 
38.43498,116.18908, 
38.43667,116.18992, 
38.43836,116.19076, 
38.44005,116.19161, 
38.44175,116.19245, 
38.44344,116.19329, 
38.44513,116.19414, 
38.44682,116.19498, 
38.44852,116.19582, 
38.45021,116.19666, 
38.4519,116.1975, 
38.4536,116.19834, 
38.45529,116.19918, 
38.45698,116.20002, 
38.45868,116.20086, 
38.46037,116.20171, 
38.46206,116.20255, 
38.46375,116.20339, 
38.46545,116.20423, 
38.46714,116.20507, 
38.46883,116.20591, 
38.47052,116.20675, 
38.47222,116.2076, 
38.47391,116.20844, 
38.4756,116.20928, 
38.47729,116.21011, 
38.47898,116.21095, 
38.48068,116.21179, 
38.48237,116.21263, 
38.48406,116.21348, 
38.48575,116.21432, 
38.48744,116.21516, 
38.48914,116.21601, 
38.49083,116.21685, 
38.49251,116.21769, 
38.49421,116.21854, 
38.4959,116.21938, 
38.49759,116.22022, 
38.49928,116.22106, 
38.50097,116.22189, 
38.50266,116.22274, 
38.50435,116.22357, 
38.50604,116.22441, 
38.50773,116.22525, 
38.50942,116.2261, 
38.51111,116.22694, 
38.51279,116.22778, 
38.51448,116.22863, 
38.51617,116.22947, 
38.51786,116.23032, 
38.51955,116.23116, 
38.52124,116.23201, 
38.52292,116.23285, 
38.52461,116.23369, 
38.5263,116.23454, 
38.52799,116.23538, 
38.52967,116.23622, 
38.53136,116.23707, 
38.53305,116.23791, 
38.53473,116.23875, 
38.53642,116.2396, 
38.53811,116.24044, 
38.5398,116.24128, 
38.54148,116.24212, 
38.54317,116.24296, 
38.54486,116.24381, 
38.54654,116.24465, 
38.54823,116.2455, 
38.54991,116.24634, 
38.5516,116.24718, 
38.55328,116.24803, 
38.55496,116.24888, 
38.55665,116.24972, 
38.55833,116.25056, 
38.56001,116.25141, 
38.5617,116.25225, 
38.56338,116.2531, 
38.56507,116.25394, 
38.56675,116.25478, 
38.56843,116.25563, 
38.57011,116.25647, 
38.5718,116.25731, 
38.57348,116.25815, 
38.57516,116.259, 
38.57685,116.25984, 
38.57853,116.26068, 
38.58022,116.26153, 
38.5819,116.26237, 
38.58358,116.26321, 
38.58527,116.26406, 
38.58695,116.2649, 
38.58863,116.26574, 
38.59031,116.26658, 
38.592,116.26742, 
38.59368,116.26826, 
38.59537,116.2691, 
38.59705,116.26994, 
38.59873,116.27078, 
38.60042,116.27162, 
38.6021,116.27246, 
38.60378,116.27331, 
38.60547,116.27415, 
38.60715,116.27499, 
38.60883,116.27583, 
38.61052,116.27667, 
38.6122,116.27751, 
38.61388,116.27835, 
38.61556,116.2792, 
38.61724,116.28004, 
38.61892,116.28088, 
38.6206,116.28172, 
38.62228,116.28256, 
38.62396,116.2834, 
38.62564,116.28424, 
38.62732,116.28508, 
38.629,116.28592, 
38.63068,116.28676, 
38.63236,116.28761, 
38.63404,116.28844, 
38.63571,116.28928, 
38.63739,116.29013, 
38.63907,116.29097, 
38.64075,116.2918, 
38.64242,116.29264, 
38.6441,116.29348, 
38.64577,116.29432, 
38.64744,116.29516, 
38.64911,116.296, 
38.65078,116.29684, 
38.65245,116.29768, 
38.65411,116.29851, 
38.65578,116.29935, 
38.65744,116.30019, 
38.65909,116.30103, 
38.66075,116.30187, 
38.6624,116.3027, 
38.66404,116.30354, 
38.66569,116.30438, 
38.66733,116.30521, 
38.66897,116.30604, 
38.67061,116.30687, 
38.67224,116.3077, 
38.67387,116.30853, 
38.6755,116.30936, 
38.67713,116.31019, 
38.67875,116.31101, 
38.68038,116.31184, 
38.682,116.31266, 
38.68362,116.31348, 
38.68524,116.3143, 
38.68686,116.31511, 
38.68847,116.31593, 
38.69009,116.31674, 
38.6917,116.31756, 
38.69331,116.31837, 
38.69493,116.31918, 
38.69654,116.31999, 
38.69815,116.3208, 
38.69976,116.32161, 
38.70137,116.32242, 
38.70298,116.32323, 
38.70459,116.32404, 
38.7062,116.32485, 
38.70781,116.32566, 
38.70942,116.32647, 
38.71103,116.32727, 
38.71264,116.32808, 
38.71425,116.32889, 
38.71585,116.3297, 
38.71746,116.3305, 
38.71907,116.33131, 
38.72067,116.33211, 
38.72228,116.33292, 
38.72389,116.33372, 
38.7255,116.33453, 
38.7271,116.33533, 
38.72871,116.33613, 
38.73032,116.33693, 
38.73193,116.33774, 
38.73354,116.33854, 
38.73514,116.33934, 
38.73675,116.34015, 
38.73836,116.34095, 
38.73997,116.34175, 
38.74158,116.34256, 
38.74318,116.34336, 
38.74479,116.34416, 
38.7464,116.34497, 
38.748,116.34577, 
38.74961,116.34657, 
38.75122,116.34737, 
38.75282,116.34817, 
38.75443,116.34898, 
38.75603,116.34978, 
38.75764,116.35058, 
38.75924,116.35138, 
38.76085,116.35218, 
38.76245,116.35298, 
38.76405,116.35378, 
38.76565,116.35458, 
38.76726,116.35538, 
38.76886,116.35618, 
38.77046,116.35698, 
38.77205,116.35778, 
38.77365,116.35858, 
38.77525,116.35938, 
38.77685,116.36018, 
38.77844,116.36099, 
38.78004,116.36179, 
38.78164,116.36259, 
38.78323,116.36339, 
38.78483,116.36419, 
38.78642,116.365, 
38.78801,116.3658, 
38.78961,116.3666, 
38.7912,116.36741, 
38.79279,116.36821, 
38.79439,116.36902, 
38.79598,116.36982, 
38.79757,116.37062, 
38.79916,116.37143, 
38.80075,116.37223, 
38.80234,116.37303, 
38.80393,116.37384, 
38.80551,116.37464, 
38.8071,116.37544, 
38.80869,116.37624, 
38.81028,116.37704, 
38.81186,116.37784, 
38.81345,116.37864, 
38.81504,116.37944, 
38.81662,116.38024, 
38.81821,116.38104, 
38.81979,116.38184, 
38.82138,116.38264, 
38.82296,116.38344, 
38.82455,116.38424, 
38.82613,116.38504, 
38.82771,116.38584, 
38.82929,116.38664, 
38.83087,116.38744, 
38.83246,116.38824, 
38.83404,116.38904, 
38.83562,116.38984, 
38.8372,116.39064, 
38.83878,116.39144, 
38.84035,116.39224, 
38.84193,116.39304, 
38.84351,116.39384, 
38.84509,116.39464, 
38.84667,116.39544, 
38.84825,116.39624, 
38.84983,116.39704, 
38.8514,116.39783, 
38.85298,116.39863, 
38.85456,116.39943, 
38.85614,116.40023, 
38.85771,116.40103, 
38.85929,116.40183, 
38.86086,116.40263, 
38.86244,116.40342, 
38.86401,116.40422, 
38.86559,116.40502, 
38.86716,116.40582, 
38.86874,116.40661, 
38.87031,116.40741, 
38.87188,116.4082, 
38.87345,116.409, 
38.87502,116.40979, 
38.87659,116.41058, 
38.87816,116.41137, 
38.87973,116.41216, 
38.8813,116.41295, 
38.88287,116.41374, 
38.88444,116.41453, 
38.88601,116.41532, 
38.88758,116.41611, 
38.88914,116.41689, 
38.89071,116.41768, 
38.89227,116.41847, 
38.89384,116.41926, 
38.8954,116.42004, 
38.89696,116.42083, 
38.89853,116.42161, 
38.90009,116.4224, 
38.90165,116.42318, 
38.90321,116.42397, 
38.90476,116.42475, 
38.90632,116.42554, 
38.90788,116.42632, 
38.90944,116.42711, 
38.91099,116.42789, 
38.91255,116.42867, 
38.9141,116.42945, 
38.91566,116.43023, 
38.91721,116.43101, 
38.91876,116.43179, 
38.92031,116.43257, 
38.92186,116.43334, 
38.92341,116.43412, 
38.92496,116.43489, 
38.92651,116.43566, 
38.92806,116.43644, 
38.9296,116.4372, 
38.93115,116.43797, 
38.93269,116.43874, 
38.93423,116.43951, 
38.93577,116.44027, 
38.93732,116.44104, 
38.93886,116.44181, 
38.9404,116.44258, 
38.94194,116.44335, 
38.94348,116.44411, 
38.94501,116.44488, 
38.94655,116.44565, 
38.94809,116.44642, 
38.94963,116.44719, 
38.95116,116.44796, 
38.9527,116.44873, 
38.95424,116.4495, 
38.95577,116.45027, 
38.95731,116.45104, 
38.95884,116.45181, 
38.96038,116.45259, 
38.96191,116.45336, 
38.96345,116.45413, 
38.96498,116.4549, 
38.96651,116.45567, 
38.96805,116.45644, 
38.96958,116.45721, 
38.97111,116.45798, 
38.97264,116.45876, 
38.97417,116.45953, 
38.9757,116.46031, 
38.97724,116.46108, 
38.97877,116.46185, 
38.9803,116.46262, 
38.98183,116.4634, 
38.98336,116.46417, 
38.98488,116.46495, 
38.98641,116.46572, 
38.98794,116.4665, 
38.98947,116.46727, 
38.99099,116.46805, 
38.99252,116.46883, 
38.99404,116.4696, 
38.99557,116.47038, 
38.99709,116.47115, 
38.99862,116.47193, 
39.00014,116.47271, 
39.00167,116.47348, 
39.00319,116.47426, 
39.00471,116.47503, 
39.00623,116.47581, 
39.00776,116.47659, 
39.00928,116.47736, 
39.0108,116.47814, 
39.01233,116.47891, 
39.01385,116.47969, 
39.01537,116.48047, 
39.01689,116.48124, 
39.01841,116.48202, 
39.01994,116.4828, 
39.02146,116.48357, 
39.02298,116.48435, 
39.0245,116.48512, 
39.02602,116.4859, 
39.02754,116.48668, 
39.02907,116.48745, 
39.03059,116.48823, 
39.03211,116.48901, 
39.03363,116.48978, 
39.03515,116.49055, 
39.03668,116.49132, 
39.0382,116.4921, 
39.03972,116.49287, 
39.04124,116.49365, 
39.04277,116.49442, 
39.04429,116.49519, 
39.04581,116.49597, 
39.04733,116.49674, 
39.04886,116.49751, 
39.05038,116.49828, 
39.0519,116.49906, 
39.05342,116.49983, 
39.05494,116.5006, 
39.05647,116.50138, 
39.05799,116.50215, 
39.05951,116.50292, 
39.06103,116.50369, 
39.06256,116.50447, 
39.06408,116.50524, 
39.0656,116.50601, 
39.06712,116.50678, 
39.06864,116.50755, 
39.07016,116.50832, 
39.07169,116.5091, 
39.07321,116.50987, 
39.07473,116.51064, 
39.07625,116.51142, 
39.07777,116.51219, 
39.07929,116.51297, 
39.08081,116.51374, 
39.08234,116.51451, 
39.08386,116.51528, 
39.08538,116.51606, 
39.0869,116.51683, 
39.08843,116.5176, 
39.08995,116.51838, 
39.09147,116.51915, 
39.09299,116.51992, 
39.09452,116.52069, 
39.09604,116.52146, 
39.09756,116.52224, 
39.09908,116.52301, 
39.10061,116.52378, 
39.10213,116.52455, 
39.10365,116.52533, 
39.10517,116.5261, 
39.10669,116.52687, 
39.10822,116.52764, 
39.10974,116.52842, 
39.11126,116.5292, 
39.11277,116.52999, 
39.11428,116.5308, 
39.11579,116.53163, 
39.11728,116.53249, 
39.11876,116.5334, 
39.12023,116.53434, 
39.12168,116.53533, 
39.12311,116.53636, 
39.12453,116.53744, 
39.12592,116.53857, 
39.12729,116.53974, 
39.12864,116.54096, 
39.12997,116.54223, 
39.13127,116.54354, 
39.13254,116.54489, 
39.13379,116.54628, 
39.13503,116.5477, 
39.13624,116.54915, 
39.13744,116.55062, 
39.13863,116.55211, 
39.13981,116.55362, 
39.14097,116.55514, 
39.14213,116.55666, 
39.14329,116.5582, 
39.14444,116.55973, 
39.14558,116.56127, 
39.14672,116.56281, 
39.14786,116.56434, 
39.14899,116.56588, 
39.15012,116.56741, 
39.15124,116.56894, 
39.15236,116.57046, 
39.15347,116.57198, 
39.15458,116.5735, 
39.15569,116.57501, 
39.1568,116.57652, 
39.1579,116.57802, 
39.15899,116.57952, 
39.16008,116.58101, 
39.16117,116.5825, 
39.16226,116.58399, 
39.16334,116.58548, 
39.16442,116.58695, 
39.1655,116.58843, 
39.16657,116.5899, 
39.16764,116.59136, 
39.16871,116.59283, 
39.16977,116.59428, 
39.17083,116.59574, 
39.17189,116.59718, 
39.17294,116.59863, 
39.17399,116.60007, 
39.17504,116.60151, 
39.17608,116.60294, 
39.17712,116.60436, 
39.17816,116.60579, 
39.17919,116.60721, 
39.18022,116.60862, 
39.18125,116.61004, 
39.18229,116.61146, 
39.18331,116.61287, 
39.18434,116.61428, 
39.18537,116.61569, 
39.1864,116.6171, 
39.18743,116.6185, 
39.18845,116.61991, 
39.18948,116.62132, 
39.19051,116.62273, 
39.19153,116.62413, 
39.19256,116.62553, 
39.19359,116.62694, 
39.19461,116.62834, 
39.19564,116.62974, 
39.19667,116.63114, 
39.19769,116.63254, 
39.19872,116.63393, 
39.19975,116.63533, 
39.20077,116.63672, 
39.20179,116.63811, 
39.20282,116.6395, 
39.20384,116.64089, 
39.20486,116.64227, 
39.20588,116.64365, 
39.20689,116.64503, 
39.20791,116.6464, 
39.20892,116.64778, 
39.20993,116.64914, 
39.21093,116.65051, 
39.21194,116.65187, 
39.21294,116.65323, 
39.21394,116.65458, 
39.21494,116.65593, 
39.21593,116.65728, 
39.21692,116.65862, 
39.21791,116.65996, 
39.21889,116.6613, 
39.21988,116.66263, 
39.22086,116.66396, 
39.22183,116.66528, 
39.22281,116.6666, 
39.22378,116.66792, 
39.22475,116.66923, 
39.22572,116.67054, 
39.22668,116.67185, 
39.22764,116.67316, 
39.22859,116.67446, 
39.22955,116.67576, 
39.2305,116.67705, 
39.23145,116.67834, 
39.23239,116.67964, 
39.23334,116.68092, 
39.23428,116.6822, 
39.23522,116.68348, 
39.23615,116.68475, 
39.23709,116.68602, 
39.23801,116.68729, 
39.23894,116.68855, 
39.23986,116.68981, 
39.24078,116.69107, 
39.2417,116.69233, 
39.24262,116.69358, 
39.24353,116.69482, 
39.24444,116.69607, 
39.24535,116.69731, 
39.24625,116.69854, 
39.24715,116.69977, 
39.24805,116.701, 
39.24895,116.70223, 
39.24985,116.70345, 
39.25074,116.70467, 
39.25163,116.70588, 
39.25252,116.7071, 
39.2534,116.70831, 
39.25429,116.70953, 
39.25517,116.71074, 
39.25606,116.71194, 
39.25694,116.71315, 
39.25782,116.71436, 
39.2587,116.71556, 
39.25959,116.71676, 
39.26047,116.71797, 
39.26134,116.71917, 
39.26222,116.72036, 
39.2631,116.72156, 
39.26397,116.72276, 
39.26485,116.72395, 
39.26572,116.72514, 
39.26659,116.72633, 
39.26746,116.72752, 
39.26833,116.72871, 
39.2692,116.7299, 
39.27007,116.73108, 
39.27093,116.73227, 
39.2718,116.73345, 
39.27267,116.73463, 
39.27353,116.73581, 
39.27439,116.73699, 
39.27525,116.73816, 
39.27611,116.73934, 
39.27697,116.74052, 
39.27782,116.74169, 
39.27868,116.74286, 
39.27953,116.74403, 
39.28038,116.7452, 
39.28123,116.74638, 
39.28208,116.74754, 
39.28293,116.74871, 
39.28377,116.74988, 
39.28462,116.75105, 
39.28547,116.75221, 
39.28631,116.75338, 
39.28715,116.75454, 
39.288,116.7557, 
39.28884,116.75686, 
39.28968,116.75803, 
39.29053,116.75919, 
39.29137,116.76035, 
39.29222,116.76151, 
39.29306,116.76268, 
39.2939,116.76384, 
39.29475,116.765, 
39.29559,116.76617, 
39.29644,116.76733, 
39.29728,116.7685, 
39.29812,116.76967, 
39.29897,116.77083, 
39.29982,116.772, 
39.30066,116.77317, 
39.30151,116.77434, 
39.30236,116.77552, 
39.30321,116.77669, 
39.30406,116.77787, 
39.30492,116.77904, 
39.30577,116.78022, 
39.30662,116.7814, 
39.30748,116.78257, 
39.30834,116.78375, 
39.30919,116.78493, 
39.31005,116.78611, 
39.31092,116.78729, 
39.31178,116.78848, 
39.31264,116.78967, 
39.31351,116.79086, 
39.31438,116.79205, 
39.31525,116.79324, 
39.31612,116.79444, 
39.31699,116.79563, 
39.31786,116.79683, 
39.31873,116.79804, 
39.31961,116.79924, 
39.32048,116.80044, 
39.32136,116.80165, 
39.32224,116.80286, 
39.32312,116.80407, 
39.324,116.80528, 
39.32488,116.80649, 
39.32576,116.80771, 
39.32664,116.80893, 
39.32752,116.81015, 
39.3284,116.81137, 
39.32928,116.81259, 
39.33017,116.81381, 
39.33105,116.81504, 
39.33193,116.81627, 
39.33281,116.8175, 
39.33369,116.81873, 
39.33458,116.81996, 
39.33546,116.8212, 
39.33634,116.82244, 
39.33722,116.82367, 
39.33811,116.82491, 
39.33899,116.82615, 
39.33987,116.82739, 
39.34075,116.82863, 
39.34163,116.82987, 
39.34252,116.83111, 
39.3434,116.83235, 
39.34428,116.83359, 
39.34516,116.83483, 
39.34604,116.83607, 
39.34692,116.83731, 
39.3478,116.83855, 
39.34868,116.83979, 
39.34956,116.84103, 
39.35044,116.84227, 
39.35132,116.84351, 
39.3522,116.84475, 
39.35309,116.84598, 
39.35398,116.84721, 
39.35488,116.84843, 
39.35579,116.84963, 
39.35672,116.8508, 
39.35766,116.85196, 
39.35862,116.85308, 
39.35959,116.85417, 
39.36059,116.85522, 
39.36162,116.85623, 
39.36267,116.8572, 
39.36374,116.85812, 
39.36482,116.85901, 
39.36592,116.85986, 
39.36705,116.86066, 
39.36818,116.86141, 
39.36933,116.86213, 
39.3705,116.86281, 
39.37166,116.86345, 
39.37285,116.86404, 
39.37403,116.86462, 
39.37523,116.86517, 
39.37643,116.8657, 
39.37763,116.86622, 
39.37883,116.86673, 
39.38003,116.86723, 
39.38124,116.86772, 
39.38244,116.86821, 
39.38365,116.86869, 
39.38485,116.86918, 
39.38606,116.86966, 
39.38726,116.87014, 
39.38846,116.87062, 
39.38966,116.8711, 
39.39087,116.87157, 
39.39207,116.87205, 
39.39327,116.87253, 
39.39446,116.873, 
39.39566,116.87348, 
39.39686,116.87396, 
39.39805,116.87443, 
39.39924,116.87491, 
39.40044,116.87539, 
39.40162,116.87587, 
39.40281,116.87635, 
39.404,116.87683, 
39.40518,116.87731, 
39.40637,116.87778, 
39.40755,116.87826, 
39.40873,116.87874, 
39.40991,116.87922, 
39.41109,116.8797, 
39.41226,116.88018, 
39.41343,116.88066, 
39.41461,116.88114, 
39.41578,116.88162, 
39.41695,116.8821, 
39.41811,116.88258, 
39.41928,116.88305, 
39.42044,116.88353, 
39.42161,116.88401, 
39.42277,116.8845, 
39.42393,116.88498, 
39.42509,116.88546, 
39.42625,116.88595, 
39.42741,116.88643, 
39.42857,116.88691, 
39.42972,116.8874, 
39.43088,116.88788, 
39.43203,116.88837, 
39.43319,116.88886, 
39.43434,116.88935, 
39.43549,116.88984, 
39.43664,116.89033, 
39.43779,116.89082, 
39.43895,116.89131, 
39.4401,116.8918, 
39.44125,116.89229, 
39.4424,116.89278, 
39.44355,116.89327, 
39.4447,116.89376, 
39.44585,116.89425, 
39.447,116.89474, 
39.44815,116.89523, 
39.4493,116.89573, 
39.45045,116.89622, 
39.4516,116.89671, 
39.45275,116.89721, 
39.4539,116.8977, 
39.45505,116.8982, 
39.4562,116.89869, 
39.45735,116.89919, 
39.4585,116.89969, 
39.45965,116.90018, 
39.4608,116.90068, 
39.46195,116.90118, 
39.4631,116.90167, 
39.46425,116.90217, 
39.4654,116.90267, 
39.46655,116.90317, 
39.4677,116.90367, 
39.46885,116.90417, 
39.47,116.90467, 
39.47116,116.90517, 
39.47231,116.90567, 
39.47346,116.90617, 
39.47462,116.90667, 
39.47577,116.90717, 
39.47693,116.90767, 
39.47809,116.90818, 
39.47924,116.90868, 
39.4804,116.90918, 
39.48156,116.90968, 
39.48272,116.91018, 
39.48388,116.91069, 
39.48504,116.91119, 
39.48621,116.91169, 
39.48737,116.91219, 
39.48853,116.9127, 
39.48969,116.9132, 
39.49085,116.9137, 
39.49202,116.9142, 
39.49318,116.91471, 
39.49434,116.91521, 
39.49551,116.91572, 
39.49667,116.91622, 
39.49784,116.91672, 
39.499,116.91722, 
39.50017,116.91773, 
39.50133,116.91823, 
39.5025,116.91874, 
39.50367,116.91924, 
39.50483,116.91974, 
39.506,116.92025, 
39.50717,116.92076, 
39.50833,116.92127, 
39.5095,116.92177, 
39.51067,116.92228, 
39.51183,116.9228, 
39.513,116.92331, 
39.51417,116.92381, 
39.51534,116.92432, 
39.51651,116.92483, 
39.51767,116.92534, 
39.51884,116.92586, 
39.52001,116.92638, 
39.52117,116.92689, 
39.52234,116.92741, 
39.5235,116.92793, 
39.52467,116.92845, 
39.52583,116.92896, 
39.527,116.92948, 
39.52816,116.93, 
39.52932,116.93051, 
39.53048,116.93103, 
39.53164,116.93154, 
39.53281,116.93206, 
39.53397,116.93258, 
39.53513,116.9331, 
39.5363,116.93362, 
39.53746,116.93414, 
39.53862,116.93466, 
39.53979,116.93518, 
39.54095,116.9357, 
39.54212,116.93622, 
39.54328,116.93674, 
39.54445,116.93726, 
39.54561,116.93778, 
39.54678,116.93829, 
39.54795,116.93881, 
39.54911,116.93932, 
39.55028,116.93984, 
39.55144,116.94035, 
39.5526,116.94087, 
39.55376,116.94138, 
39.55492,116.94189, 
39.55608,116.94239, 
39.55724,116.9429, 
39.55839,116.94341, 
39.55954,116.94392, 
39.5607,116.94442, 
39.56185,116.94493, 
39.563,116.94544, 
39.56415,116.94595, 
39.56529,116.94646, 
39.56644,116.94697, 
39.56759,116.94749, 
39.56874,116.948, 
39.56988,116.94851, 
39.57103,116.94902, 
39.57217,116.94954, 
39.57331,116.95006, 
39.57445,116.95056, 
39.5756,116.95107, 
39.57673,116.95159, 
39.57787,116.9521, 
39.579,116.95261, 
39.58013,116.95312, 
39.58126,116.95363, 
39.58238,116.95414, 
39.58351,116.95465, 
39.58463,116.95516, 
39.58574,116.95567, 
39.58686,116.95618, 
39.58797,116.95669, 
39.58908,116.9572, 
39.59019,116.95771, 
39.5913,116.95821, 
39.59241,116.95872, 
39.59352,116.95922, 
39.59463,116.95972, 
39.59573,116.96023, 
39.59684,116.96073, 
39.59794,116.96123, 
39.59904,116.96173, 
39.60014,116.96224, 
39.60124,116.96274, 
39.60234,116.96324, 
39.60344,116.96374, 
39.60454,116.96424, 
39.60563,116.96474, 
39.60673,116.96524, 
39.60783,116.96574, 
39.60892,116.96623, 
39.61001,116.96673, 
39.61111,116.96723, 
39.6122,116.96772, 
39.61329,116.96821, 
39.61439,116.9687, 
39.61548,116.9692, 
39.61657,116.96969, 
39.61766,116.97017, 
39.61875,116.97066, 
39.61984,116.97115, 
39.62093,116.97164, 
39.62202,116.97212, 
39.62311,116.9726, 
39.62419,116.97309, 
39.62528,116.97357, 
39.62637,116.97404, 
39.62745,116.97451, 
39.62854,116.97496, 
39.62963,116.97538, 
39.63073,116.97578, 
39.63183,116.97614, 
39.63293,116.97647, 
39.63404,116.97675, 
39.63515,116.97699, 
39.63626,116.97718, 
39.63737,116.97732, 
39.63848,116.97742, 
39.63959,116.97747, 
39.6407,116.97748, 
39.6418,116.97744, 
39.6429,116.97735, 
39.64399,116.97722, 
39.64507,116.97704, 
39.64614,116.97682, 
39.6472,116.97656, 
39.64826,116.97624, 
39.6493,116.97589, 
39.65033,116.97549, 
39.65134,116.97506, 
39.65234,116.97457, 
39.65333,116.97404, 
39.65429,116.97349, 
39.65524,116.97289, 
39.65616,116.97224, 
39.65708,116.97156, 
39.65797,116.97084, 
39.65884,116.97008, 
39.65969,116.96929, 
39.66052,116.96846, 
39.66132,116.96761, 
39.6621,116.96672, 
39.66285,116.9658, 
39.66357,116.96485, 
39.66427,116.96387, 
39.66493,116.96286, 
39.66557,116.96183, 
39.66617,116.96077, 
39.66675,116.95968, 
39.66729,116.95858, 
39.66781,116.95746, 
39.6683,116.95632, 
39.66875,116.95516, 
39.66917,116.95399, 
39.66955,116.95281, 
39.6699,116.95161, 
39.67021,116.95039, 
39.67049,116.94917, 
39.67073,116.94794, 
39.67094,116.94671, 
39.67112,116.94546, 
39.67126,116.94422, 
39.67138,116.94297, 
39.67148,116.94172, 
39.67154,116.94047, 
39.67158,116.93922, 
39.67161,116.93798, 
39.67162,116.93673, 
39.67162,116.93549, 
39.67162,116.93424, 
39.6716,116.933, 
39.67159,116.93176, 
39.67156,116.93051, 
39.67153,116.92927, 
39.6715,116.92803, 
39.67148,116.92678, 
39.67145,116.92554, 
39.67143,116.9243, 
39.67141,116.92306, 
39.67138,116.92182, 
39.67137,116.92059, 
39.67134,116.91935, 
39.67132,116.91812, 
39.6713,116.91688, 
39.67128,116.91565, 
39.67126,116.91442, 
39.67124,116.91319, 
39.67123,116.91196, 
39.67121,116.91074, 
39.67119,116.90951, 
39.67118,116.90829, 
39.67116,116.90707, 
39.67114,116.90585, 
39.67113,116.90463, 
39.67111,116.90341, 
39.67109,116.90219, 
39.67108,116.90098, 
39.67106,116.89976, 
39.67105,116.89855, 
39.67103,116.89734, 
39.67102,116.89613, 
39.67101,116.89492, 
39.671,116.89371, 
39.67099,116.8925, 
39.67098,116.8913, 
39.67097,116.8901, 
39.67096,116.88889, 
39.67096,116.8877, 
39.67094,116.8865, 
39.67094,116.8853, 
39.67093,116.88411, 
39.67092,116.88291, 
39.67091,116.88172, 
39.67091,116.88053, 
39.67092,116.87933, 
39.67094,116.87814, 
39.67098,116.87695, 
39.67105,116.87575, 
39.67114,116.87455, 
39.67126,116.87336, 
39.67142,116.87217, 
39.67162,116.87099, 
39.67185,116.86981, 
39.67213,116.86864, 
39.67244,116.86749, 
39.67279,116.86635, 
39.67316,116.86522, 
39.67356,116.86409, 
39.67398,116.86298, 
39.67441,116.86188, 
39.67486,116.86078, 
39.67531,116.85969, 
39.67576,116.8586, 
39.67622,116.85752, 
39.67669,116.85644, 
39.67715,116.85536, 
